A
A.1
A.2
A.2.2
A.2.3
A.2.5
A.2.5.1
A.2.5.2
A.23.1
A.27
A.28
A.3
A.5
A.6
AA.2
AA.4
AD.1
AD.2
AE.8
AL.1
AT.1
AU.1
AU.2
AU.3
AW.1
BA.2.14,variant preoccupant Omicron
BA.2.15,variant preoccupant Omicron
BA.2.16,variant preoccupant Omicron
BA.2.17,variant preoccupant Omicron
BA.2.18,variant preoccupant Omicron
BA.2.19,variant preoccupant Omicron
BA.2.2,variant preoccupant Omicron
BA.2.20,variant preoccupant Omicron
BA.2.21,variant preoccupant Omicron
BA.2.22,variant preoccupant Omicron
BA.2.23,variant preoccupant Omicron
BA.2.23.1,variant preoccupant Omicron
BA.2.24,variant preoccupant Omicron
BA.2.25,variant preoccupant Omicron
BA.2.26,variant preoccupant Omicron
BA.2.27,variant preoccupant Omicron
BA.2.29,variant preoccupant Omicron
BA.2.3,variant preoccupant Omicron
BA.2.3.1,variant preoccupant Omicron
BA.2.3.2,variant preoccupant Omicron
BA.2.3.4,variant preoccupant Omicron
BA.2.30,variant preoccupant Omicron
BA.2.31,variant preoccupant Omicron
BA.2.32,variant preoccupant Omicron
BA.2.33,variant preoccupant Omicron
BA.2.34,variant preoccupant Omicron
BA.2.35,variant preoccupant Omicron
BA.2.36,variant preoccupant Omicron
BA.2.37,variant preoccupant Omicron
BA.2.38,variant preoccupant Omicron
BA.2.39,variant preoccupant Omicron
BA.2.4,variant preoccupant Omicron
BA.2.40,variant preoccupant Omicron
BA.2.40.1,variant preoccupant Omicron
BA.2.41,variant preoccupant Omicron
BA.2.5,variant preoccupant Omicron
BA.2.6,variant preoccupant Omicron
BA.2.7,variant preoccupant Omicron
BA.2.8,variant preoccupant Omicron
BA.2.9,variant preoccupant Omicron
BA.2.9.1,variant preoccupant Omicron
BA.2.9.2,variant preoccupant Omicron
BA.3,variant preoccupant Omicron
BA.3.1,variant preoccupant Omicron
BA.4,variant preoccupant Omicron
BA.5,variant preoccupant Omicron
BA.5.1,variant preoccupant Omicron
BB.1
BB.2
C.1
C.12
C.14
C.16
C.17
C.18
C.2.1
C.23
C.26
C.3
C.30
C.30.1
C.35
C.36
C.36.3
C.36.3.1
C.37
C.37.1
C.8
D.2
D.3
K.3
L.1
L.3
N.3
N.4
N.5
N.6
N.9
P.1,variant preoccupant Gamma
P.1.1,variant preoccupant Gamma
P.1.10,variant preoccupant Gamma
P.1.11,variant preoccupant Gamma
P.1.12,variant preoccupant Gamma
P.1.12.1,variant preoccupant Gamma
P.1.13,variant preoccupant Gamma
P.1.14,variant preoccupant Gamma
P.1.15,variant preoccupant Gamma
P.1.16,variant preoccupant Gamma
P.1.17,variant preoccupant Gamma
P.1.17.1,variant preoccupant Gamma
P.1.2,variant preoccupant Gamma
P.1.4,variant preoccupant Gamma
P.1.6,variant preoccupant Gamma
P.1.7,variant preoccupant Gamma
P.1.7.1,variant preoccupant Gamma
P.1.8,variant preoccupant Gamma
P.1.9,variant preoccupant Gamma
P.2
P.3
P.4
P.6
P.7
Q.1,variant preoccupant Alpha
Q.2,variant preoccupant Alpha
Q.3,variant preoccupant Alpha
Q.4,variant preoccupant Alpha
Q.6,variant preoccupant Alpha
Q.7,variant preoccupant Alpha
Q.8,variant preoccupant Alpha
R.1
U.3
W.1
W.2
W.3
W.4
XA
XB
XC
XD,variant en cours d'evaluation
XE
XF
XG
XH
XJ
XL
XM
XN
XP
XQ
XR
XS
XT
Z.1
